Device ID,Manufacture Date,Installation Date,Fault Date
57,2017-11-19,2017-12-01,2020-08-11
57,2017-11-19,2017-12-01,2021-06-01
57,2017-11-19,2017-12-01,2022-04-10
57,2017-11-19,2017-12-01,2022-12-31
57,2017-11-19,2017-12-01,2023-10-17
58,2014-03-09,2014-05-02,2015-04-21
58,2014-03-09,2014-05-02,2016-04-05
58,2014-03-09,2014-05-02,2017-03-09
58,2014-03-09,2014-05-02,2018-03-07
58,2014-03-09,2014-05-02,2018-12-17
58,2014-03-09,2014-05-02,2019-08-23
58,2014-03-09,2014-05-02,2020-04-05
58,2014-03-09,2014-05-02,2020-12-06
58,2014-03-09,2014-05-02,2021-07-16
58,2014-03-09,2014-05-02,2022-04-07
58,2014-03-09,2014-05-02,2022-12-05
58,2014-03-09,2014-05-02,2023-05-27
58,2014-03-09,2014-05-02,2023-11-13
59,2018-10-08,2019-02-18,2020-04-08
59,2018-10-08,2019-02-18,2021-03-18
59,2018-10-08,2019-02-18,2022-01-14
59,2018-10-08,2019-02-18,2022-11-15
59,2018-10-08,2019-02-18,2023-08-13
60,2019-09-27,2019-11-23,2020-10-27
60,2019-09-27,2019-11-23,2021-09-20
60,2019-09-27,2019-11-23,2022-09-21
60,2019-09-27,2019-11-23,2023-07-02
61,2020-08-26,2021-01-18,2022-01-21
61,2020-08-26,2021-01-18,2022-12-19
61,2020-08-26,2021-01-18,2023-11-27
62,2011-10-09,2012-01-29,2013-01-26
62,2011-10-09,2012-01-29,2014-01-04
62,2011-10-09,2012-01-29,2014-11-02
62,2011-10-09,2012-01-29,2015-09-10
62,2011-10-09,2012-01-29,2016-07-24
62,2011-10-09,2012-01-29,2017-03-29
62,2011-10-09,2012-01-29,2017-12-15
62,2011-10-09,2012-01-29,2018-09-14
62,2011-10-09,2012-01-29,2019-05-16
62,2011-10-09,2012-01-29,2020-01-18
62,2011-10-09,2012-01-29,2020-07-29
62,2011-10-09,2012-01-29,2021-01-04
62,2011-10-09,2012-01-29,2021-07-13
62,2011-10-09,2012-01-29,2022-01-11
62,2011-10-09,2012-01-29,2022-07-18
62,2011-10-09,2012-01-29,2023-01-08
62,2011-10-09,2012-01-29,2023-06-10
62,2011-10-09,2012-01-29,2023-11-05
63,2015-08-31,2015-10-17,2016-09-01
63,2015-08-31,2015-10-17,2017-08-18
63,2015-08-31,2015-10-17,2018-08-13
63,2015-08-31,2015-10-17,2019-07-07
63,2015-08-31,2015-10-17,2020-05-16
63,2015-08-31,2015-10-17,2021-02-01
63,2015-08-31,2015-10-17,2021-10-11
63,2015-08-31,2015-10-17,2022-06-25
63,2015-08-31,2015-10-17,2023-01-29
63,2015-08-31,2015-10-17,2023-08-24
64,2017-11-28,2018-04-28,2019-05-25
64,2017-11-28,2018-04-28,2020-04-25
64,2017-11-28,2018-04-28,2021-02-06
64,2017-11-28,2018-04-28,2021-11-19
64,2017-11-28,2018-04-28,2022-09-14
64,2017-11-28,2018-04-28,2023-06-23
65,2016-01-24,2016-04-18,2017-05-07
65,2016-01-24,2016-04-18,2018-04-16
65,2016-01-24,2016-04-18,2019-03-15
65,2016-01-24,2016-04-18,2020-01-14
65,2016-01-24,2016-04-18,2020-12-02
65,2016-01-24,2016-04-18,2021-10-09
65,2016-01-24,2016-04-18,2022-05-22
65,2016-01-24,2016-04-18,2023-01-13
65,2016-01-24,2016-04-18,2023-08-31
66,2013-07-21,2013-12-10,2015-02-13
66,2013-07-21,2013-12-10,2016-01-28
66,2013-07-21,2013-12-10,2016-11-19
66,2013-07-21,2013-12-10,2017-10-09
66,2013-07-21,2013-12-10,2018-08-01
66,2013-07-21,2013-12-10,2019-05-08
66,2013-07-21,2013-12-10,2020-03-06
66,2013-07-21,2013-12-10,2020-11-09
66,2013-07-21,2013-12-10,2021-06-16
66,2013-07-21,2013-12-10,2021-12-05
66,2013-07-21,2013-12-10,2022-06-24
66,2013-07-21,2013-12-10,2023-01-29
66,2013-07-21,2013-12-10,2023-07-28
66,2013-07-21,2013-12-10,2023-12-08
67,2016-09-01,2016-11-06,2017-12-12
67,2016-09-01,2016-11-06,2018-12-08
67,2016-09-01,2016-11-06,2019-09-30
67,2016-09-01,2016-11-06,2020-07-15
67,2016-09-01,2016-11-06,2021-04-20
67,2016-09-01,2016-11-06,2022-01-02
67,2016-09-01,2016-11-06,2022-07-29
67,2016-09-01,2016-11-06,2023-04-24
68,2011-08-24,2011-11-07,2012-09-11
68,2011-08-24,2011-11-07,2013-10-07
68,2011-08-24,2011-11-07,2014-08-26
68,2011-08-24,2011-11-07,2015-08-07
68,2011-08-24,2011-11-07,2016-05-24
68,2011-08-24,2011-11-07,2017-02-25
68,2011-08-24,2011-11-07,2017-11-20
68,2011-08-24,2011-11-07,2018-07-02
68,2011-08-24,2011-11-07,2019-03-18
68,2011-08-24,2011-11-07,2019-09-27
68,2011-08-24,2011-11-07,2020-04-12
68,2011-08-24,2011-11-07,2020-11-04
68,2011-08-24,2011-11-07,2021-04-28
68,2011-08-24,2011-11-07,2021-11-03
68,2011-08-24,2011-11-07,2022-05-09
68,2011-08-24,2011-11-07,2022-10-26
68,2011-08-24,2011-11-07,2023-02-20
68,2011-08-24,2011-11-07,2023-07-10
68,2011-08-24,2011-11-07,2023-12-02
69,2016-06-21,2016-12-17,2018-01-12
69,2016-06-21,2016-12-17,2019-01-13
69,2016-06-21,2016-12-17,2019-10-24
69,2016-06-21,2016-12-17,2020-09-21
69,2016-06-21,2016-12-17,2021-07-15
69,2016-06-21,2016-12-17,2022-05-02
69,2016-06-21,2016-12-17,2022-12-20
69,2016-06-21,2016-12-17,2023-08-25
70,2015-08-24,2015-12-05,2016-09-11
70,2015-08-24,2015-12-05,2017-08-31
70,2015-08-24,2015-12-05,2018-09-01
70,2015-08-24,2015-12-05,2019-07-16
70,2015-08-24,2015-12-05,2020-05-01
70,2015-08-24,2015-12-05,2021-01-27
70,2015-08-24,2015-12-05,2021-09-21
70,2015-08-24,2015-12-05,2022-05-22
70,2015-08-24,2015-12-05,2023-01-22
70,2015-08-24,2015-12-05,2023-08-22
71,2010-08-30,2011-02-12,2012-02-19
71,2010-08-30,2011-02-12,2013-02-08
71,2010-08-30,2011-02-12,2014-01-28
71,2010-08-30,2011-02-12,2014-11-13
71,2010-08-30,2011-02-12,2015-09-18
71,2010-08-30,2011-02-12,2016-06-06
71,2010-08-30,2011-02-12,2017-02-28
71,2010-08-30,2011-02-12,2017-10-14
71,2010-08-30,2011-02-12,2018-05-12
71,2010-08-30,2011-02-12,2018-12-20
71,2010-08-30,2011-02-12,2019-06-06
71,2010-08-30,2011-02-12,2019-12-15
71,2010-08-30,2011-02-12,2020-05-21
71,2010-08-30,2011-02-12,2020-11-30
71,2010-08-30,2011-02-12,2021-06-04
71,2010-08-30,2011-02-12,2021-10-27
71,2010-08-30,2011-02-12,2022-04-02
71,2010-08-30,2011-02-12,2022-09-04
71,2010-08-30,2011-02-12,2023-01-27
71,2010-08-30,2011-02-12,2023-06-04
72,2015-08-04,2015-09-11,2016-10-06
72,2015-08-04,2015-09-11,2017-08-23
72,2015-08-04,2015-09-11,2018-07-17
72,2015-08-04,2015-09-11,2019-05-06
72,2015-08-04,2015-09-11,2020-01-31
72,2015-08-04,2015-09-11,2020-11-04
72,2015-08-04,2015-09-11,2021-08-02
72,2015-08-04,2015-09-11,2022-05-04
72,2015-08-04,2015-09-11,2022-12-28
72,2015-08-04,2015-09-11,2023-08-18
73,2017-09-25,2017-11-14,2019-02-20
73,2017-09-25,2017-11-14,2019-11-25
73,2017-09-25,2017-11-14,2020-09-22
73,2017-09-25,2017-11-14,2021-09-10
73,2017-09-25,2017-11-14,2022-06-15
73,2017-09-25,2017-11-14,2023-04-08
73,2017-09-25,2017-11-14,2023-12-26
74,2019-05-11,2019-08-17,2020-07-06
74,2019-05-11,2019-08-17,2021-07-30
74,2019-05-11,2019-08-17,2022-08-16
74,2019-05-11,2019-08-17,2023-05-17
75,2017-02-25,2017-05-18,2018-04-12
75,2017-02-25,2017-05-18,2019-03-26
75,2017-02-25,2017-05-18,2020-02-08
75,2017-02-25,2017-05-18,2020-09-30
75,2017-02-25,2017-05-18,2021-08-06
75,2017-02-25,2017-05-18,2022-05-17
75,2017-02-25,2017-05-18,2023-03-17
75,2017-02-25,2017-05-18,2023-12-05
76,2018-01-24,2018-02-23,2019-02-26
76,2018-01-24,2018-02-23,2020-02-02
76,2018-01-24,2018-02-23,2020-12-18
76,2018-01-24,2018-02-23,2021-10-09
76,2018-01-24,2018-02-23,2022-05-24
76,2018-01-24,2018-02-23,2023-02-21
76,2018-01-24,2018-02-23,2023-09-19
77,2013-09-25,2013-12-13,2014-10-28
77,2013-09-25,2013-12-13,2015-09-09
77,2013-09-25,2013-12-13,2016-07-13
77,2013-09-25,2013-12-13,2017-05-15
77,2013-09-25,2013-12-13,2018-03-07
77,2013-09-25,2013-12-13,2019-01-11
77,2013-09-25,2013-12-13,2019-09-16
77,2013-09-25,2013-12-13,2020-06-03
77,2013-09-25,2013-12-13,2021-03-29
77,2013-09-25,2013-12-13,2021-11-11
77,2013-09-25,2013-12-13,2022-06-02
77,2013-09-25,2013-12-13,2022-11-29
77,2013-09-25,2013-12-13,2023-05-30
77,2013-09-25,2013-12-13,2023-11-06
78,2015-11-10,2016-02-09,2017-02-11
78,2015-11-10,2016-02-09,2017-11-08
78,2015-11-10,2016-02-09,2018-10-03
78,2015-11-10,2016-02-09,2019-09-13
78,2015-11-10,2016-02-09,2020-06-20
78,2015-11-10,2016-02-09,2021-03-06
78,2015-11-10,2016-02-09,2021-10-19
78,2015-11-10,2016-02-09,2022-05-11
78,2015-11-10,2016-02-09,2023-01-25
78,2015-11-10,2016-02-09,2023-09-03
79,2013-10-22,2014-04-19,2015-06-13
79,2013-10-22,2014-04-19,2016-06-20
79,2013-10-22,2014-04-19,2017-04-20
79,2013-10-22,2014-04-19,2018-02-23
79,2013-10-22,2014-04-19,2018-11-20
79,2013-10-22,2014-04-19,2019-07-31
79,2013-10-22,2014-04-19,2020-04-24
79,2013-10-22,2014-04-19,2020-12-04
79,2013-10-22,2014-04-19,2021-06-03
79,2013-10-22,2014-04-19,2021-12-22
79,2013-10-22,2014-04-19,2022-07-14
79,2013-10-22,2014-04-19,2023-03-01
79,2013-10-22,2014-04-19,2023-08-26
80,2018-03-23,2018-05-14,2019-05-07
80,2018-03-23,2018-05-14,2020-05-28
80,2018-03-23,2018-05-14,2021-05-24
80,2018-03-23,2018-05-14,2022-04-29
80,2018-03-23,2018-05-14,2022-12-21
80,2018-03-23,2018-05-14,2023-09-25
81,2014-01-18,2014-07-03,2015-07-16
81,2014-01-18,2014-07-03,2016-07-16
81,2014-01-18,2014-07-03,2017-06-07
81,2014-01-18,2014-07-03,2018-03-17
81,2014-01-18,2014-07-03,2018-11-13
81,2014-01-18,2014-07-03,2019-07-30
81,2014-01-18,2014-07-03,2020-06-28
81,2014-01-18,2014-07-03,2021-02-16
81,2014-01-18,2014-07-03,2021-08-21
81,2014-01-18,2014-07-03,2022-04-16
81,2014-01-18,2014-07-03,2022-11-29
81,2014-01-18,2014-07-03,2023-07-09
82,2019-08-01,2019-10-19,2020-11-17
82,2019-08-01,2019-10-19,2021-12-28
82,2019-08-01,2019-10-19,2022-10-21
82,2019-08-01,2019-10-19,2023-07-24
83,2016-12-31,2017-01-30,2018-01-20
83,2016-12-31,2017-01-30,2019-02-19
83,2016-12-31,2017-01-30,2020-01-26
83,2016-12-31,2017-01-30,2020-12-11
83,2016-12-31,2017-01-30,2021-08-03
83,2016-12-31,2017-01-30,2022-04-15
83,2016-12-31,2017-01-30,2022-11-14
83,2016-12-31,2017-01-30,2023-08-19
84,2012-02-15,2012-05-31,2013-06-28
84,2012-02-15,2012-05-31,2014-05-03
84,2012-02-15,2012-05-31,2015-05-12
84,2012-02-15,2012-05-31,2016-03-05
84,2012-02-15,2012-05-31,2016-11-14
84,2012-02-15,2012-05-31,2017-07-21
84,2012-02-15,2012-05-31,2018-03-28
84,2012-02-15,2012-05-31,2018-12-02
84,2012-02-15,2012-05-31,2019-07-21
84,2012-02-15,2012-05-31,2020-01-27
84,2012-02-15,2012-05-31,2020-09-20
84,2012-02-15,2012-05-31,2021-04-03
84,2012-02-15,2012-05-31,2021-09-24
84,2012-02-15,2012-05-31,2022-04-10
84,2012-02-15,2012-05-31,2022-09-04
84,2012-02-15,2012-05-31,2023-01-15
84,2012-02-15,2012-05-31,2023-07-05
84,2012-02-15,2012-05-31,2023-12-22
85,2020-12-28,2021-02-17,2022-02-15
85,2020-12-28,2021-02-17,2022-12-17
85,2020-12-28,2021-02-17,2023-11-10
86,2010-02-04,2010-04-26,2011-04-22
86,2010-02-04,2010-04-26,2012-04-15
86,2010-02-04,2010-04-26,2013-01-29
86,2010-02-04,2010-04-26,2013-11-23
86,2010-02-04,2010-04-26,2014-07-21
86,2010-02-04,2010-04-26,2015-04-17
86,2010-02-04,2010-04-26,2016-01-05
86,2010-02-04,2010-04-26,2016-09-17
86,2010-02-04,2010-04-26,2017-05-17
86,2010-02-04,2010-04-26,2018-01-16
86,2010-02-04,2010-04-26,2018-07-13
86,2010-02-04,2010-04-26,2018-12-30
86,2010-02-04,2010-04-26,2019-07-19
86,2010-02-04,2010-04-26,2019-12-09
86,2010-02-04,2010-04-26,2020-06-01
86,2010-02-04,2010-04-26,2020-10-22
86,2010-02-04,2010-04-26,2021-04-19
86,2010-02-04,2010-04-26,2021-09-15
86,2010-02-04,2010-04-26,2022-01-27
86,2010-02-04,2010-04-26,2022-06-21
87,2016-03-03,2016-07-14,2017-06-05
87,2016-03-03,2016-07-14,2018-04-17
87,2016-03-03,2016-07-14,2019-01-30
87,2016-03-03,2016-07-14,2019-11-12
87,2016-03-03,2016-07-14,2020-09-07
87,2016-03-03,2016-07-14,2021-06-29
87,2016-03-03,2016-07-14,2022-04-16
87,2016-03-03,2016-07-14,2022-11-06
87,2016-03-03,2016-07-14,2023-06-28
88,2018-08-19,2018-09-17,2019-09-09
88,2018-08-19,2018-09-17,2020-11-08
88,2018-08-19,2018-09-17,2021-10-05
88,2018-08-19,2018-09-17,2022-09-01
88,2018-08-19,2018-09-17,2023-08-08
89,2015-05-10,2015-09-19,2016-09-01
89,2015-05-10,2015-09-19,2017-06-29
89,2015-05-10,2015-09-19,2018-05-23
89,2015-05-10,2015-09-19,2019-03-12
89,2015-05-10,2015-09-19,2019-11-17
89,2015-05-10,2015-09-19,2020-08-31
89,2015-05-10,2015-09-19,2021-05-31
89,2015-05-10,2015-09-19,2022-03-22
89,2015-05-10,2015-09-19,2022-11-03
89,2015-05-10,2015-09-19,2023-06-19
90,2014-05-05,2014-09-20,2015-10-21
90,2014-05-05,2014-09-20,2016-09-24
90,2014-05-05,2014-09-20,2017-07-07
90,2014-05-05,2014-09-20,2018-05-11
90,2014-05-05,2014-09-20,2019-03-10
90,2014-05-05,2014-09-20,2019-12-17
90,2014-05-05,2014-09-20,2020-09-29
90,2014-05-05,2014-09-20,2021-04-26
90,2014-05-05,2014-09-20,2021-11-25
90,2014-05-05,2014-09-20,2022-07-18
90,2014-05-05,2014-09-20,2023-01-27
90,2014-05-05,2014-09-20,2023-08-17
91,2020-10-18,2021-03-12,2022-06-19
91,2020-10-18,2021-03-12,2023-05-15
92,2019-06-22,2019-09-04,2020-08-21
92,2019-06-22,2019-09-04,2021-08-16
92,2019-06-22,2019-09-04,2022-08-25
92,2019-06-22,2019-09-04,2023-08-01
93,2018-06-01,2018-06-18,2019-06-13
93,2018-06-01,2018-06-18,2020-06-26
93,2018-06-01,2018-06-18,2021-07-31
93,2018-06-01,2018-06-18,2022-06-04
93,2018-06-01,2018-06-18,2023-05-11
94,2012-10-18,2013-01-10,2014-02-13
94,2012-10-18,2013-01-10,2015-02-28
94,2012-10-18,2013-01-10,2016-01-03
94,2012-10-18,2013-01-10,2016-10-11
94,2012-10-18,2013-01-10,2017-08-30
94,2012-10-18,2013-01-10,2018-05-14
94,2012-10-18,2013-01-10,2019-01-04
94,2012-10-18,2013-01-10,2019-08-20
94,2012-10-18,2013-01-10,2020-03-27
94,2012-10-18,2013-01-10,2020-11-21
94,2012-10-18,2013-01-10,2021-06-27
94,2012-10-18,2013-01-10,2022-01-22
94,2012-10-18,2013-01-10,2022-08-02
94,2012-10-18,2013-01-10,2023-01-12
94,2012-10-18,2013-01-10,2023-07-07
94,2012-10-18,2013-01-10,2023-12-27
95,2019-06-24,2019-09-01,2020-09-16
95,2019-06-24,2019-09-01,2021-07-30
95,2019-06-24,2019-09-01,2022-06-28
95,2019-06-24,2019-09-01,2023-04-07
96,2017-02-26,2017-04-01,2018-01-31
96,2017-02-26,2017-04-01,2018-11-18
96,2017-02-26,2017-04-01,2019-10-10
96,2017-02-26,2017-04-01,2020-08-02
96,2017-02-26,2017-04-01,2021-05-30
96,2017-02-26,2017-04-01,2022-03-03
96,2017-02-26,2017-04-01,2022-11-25
96,2017-02-26,2017-04-01,2023-08-19
97,2013-02-03,2013-02-09,2014-01-31
97,2013-02-03,2013-02-09,2015-03-02
97,2013-02-03,2013-02-09,2016-01-19
97,2013-02-03,2013-02-09,2016-11-14
97,2013-02-03,2013-02-09,2017-09-02
97,2013-02-03,2013-02-09,2018-05-29
97,2013-02-03,2013-02-09,2019-01-24
97,2013-02-03,2013-02-09,2019-09-02
97,2013-02-03,2013-02-09,2020-04-04
97,2013-02-03,2013-02-09,2020-12-01
97,2013-02-03,2013-02-09,2021-06-14
97,2013-02-03,2013-02-09,2021-12-26
97,2013-02-03,2013-02-09,2022-07-14
97,2013-02-03,2013-02-09,2023-01-01
97,2013-02-03,2013-02-09,2023-06-27
97,2013-02-03,2013-02-09,2023-11-07
98,2020-07-10,2020-09-01,2021-09-03
98,2020-07-10,2020-09-01,2022-08-14
98,2020-07-10,2020-09-01,2023-05-13
99,2020-08-29,2021-01-02,2021-12-01
99,2020-08-29,2021-01-02,2022-11-24
99,2020-08-29,2021-01-02,2023-10-17
100,2014-02-09,2014-03-24,2015-06-11
100,2014-02-09,2014-03-24,2016-04-02
100,2014-02-09,2014-03-24,2017-01-30
100,2014-02-09,2014-03-24,2017-12-09
100,2014-02-09,2014-03-24,2018-08-24
100,2014-02-09,2014-03-24,2019-06-18
100,2014-02-09,2014-03-24,2020-03-26
100,2014-02-09,2014-03-24,2020-12-09
100,2014-02-09,2014-03-24,2021-08-02
100,2014-02-09,2014-03-24,2022-04-06
100,2014-02-09,2014-03-24,2022-10-03
100,2014-02-09,2014-03-24,2023-04-16
100,2014-02-09,2014-03-24,2023-10-03
101,2011-12-04,2012-03-28,2013-01-20
101,2011-12-04,2012-03-28,2014-01-02
101,2011-12-04,2012-03-28,2014-12-08
101,2011-12-04,2012-03-28,2015-09-15
101,2011-12-04,2012-03-28,2016-06-18
101,2011-12-04,2012-03-28,2017-03-25
101,2011-12-04,2012-03-28,2018-01-09
101,2011-12-04,2012-03-28,2018-08-20
101,2011-12-04,2012-03-28,2019-03-24
101,2011-12-04,2012-03-28,2019-11-29
101,2011-12-04,2012-03-28,2020-06-21
101,2011-12-04,2012-03-28,2020-12-22
101,2011-12-04,2012-03-28,2021-07-14
101,2011-12-04,2012-03-28,2021-12-31
101,2011-12-04,2012-03-28,2022-07-06
101,2011-12-04,2012-03-28,2022-12-01
101,2011-12-04,2012-03-28,2023-04-29
101,2011-12-04,2012-03-28,2023-10-02
102,2016-09-15,2017-01-04,2018-01-31
102,2016-09-15,2017-01-04,2019-01-07
102,2016-09-15,2017-01-04,2020-01-31
102,2016-09-15,2017-01-04,2021-01-16
102,2016-09-15,2017-01-04,2021-09-19
102,2016-09-15,2017-01-04,2022-07-01
102,2016-09-15,2017-01-04,2023-02-20
102,2016-09-15,2017-01-04,2023-10-25
103,2017-08-09,2018-01-07,2018-11-29
103,2017-08-09,2018-01-07,2019-12-17
103,2017-08-09,2018-01-07,2020-11-13
103,2017-08-09,2018-01-07,2021-09-08
103,2017-08-09,2018-01-07,2022-06-13
103,2017-08-09,2018-01-07,2023-03-20
103,2017-08-09,2018-01-07,2023-12-16
104,2014-04-29,2014-07-18,2015-04-05
104,2014-04-29,2014-07-18,2016-03-21
104,2014-04-29,2014-07-18,2016-12-29
104,2014-04-29,2014-07-18,2017-11-03
104,2014-04-29,2014-07-18,2018-07-18
104,2014-04-29,2014-07-18,2019-03-19
104,2014-04-29,2014-07-18,2020-01-18
104,2014-04-29,2014-07-18,2020-09-20
104,2014-04-29,2014-07-18,2021-05-09
104,2014-04-29,2014-07-18,2022-01-03
104,2014-04-29,2014-07-18,2022-07-29
104,2014-04-29,2014-07-18,2023-04-02
104,2014-04-29,2014-07-18,2023-10-04
105,2010-06-11,2010-09-14,2011-10-19
105,2010-06-11,2010-09-14,2012-11-20
105,2010-06-11,2010-09-14,2013-09-13
105,2010-06-11,2010-09-14,2014-07-02
105,2010-06-11,2010-09-14,2015-05-23
105,2010-06-11,2010-09-14,2016-03-11
105,2010-06-11,2010-09-14,2016-12-18
105,2010-06-11,2010-09-14,2017-07-12
105,2010-06-11,2010-09-14,2018-04-01
105,2010-06-11,2010-09-14,2018-10-15
105,2010-06-11,2010-09-14,2019-05-10
105,2010-06-11,2010-09-14,2019-11-15
105,2010-06-11,2010-09-14,2020-04-28
105,2010-06-11,2010-09-14,2020-09-23
105,2010-06-11,2010-09-14,2021-02-05
105,2010-06-11,2010-09-14,2021-07-13
105,2010-06-11,2010-09-14,2021-11-15
105,2010-06-11,2010-09-14,2022-03-20
105,2010-06-11,2010-09-14,2022-07-29
105,2010-06-11,2010-09-14,2022-10-30
106,2010-07-21,2010-11-16,2011-12-14
106,2010-07-21,2010-11-16,2012-08-30
106,2010-07-21,2010-11-16,2013-07-22
106,2010-07-21,2010-11-16,2014-05-29
106,2010-07-21,2010-11-16,2015-04-04
106,2010-07-21,2010-11-16,2016-01-05
106,2010-07-21,2010-11-16,2016-11-15
106,2010-07-21,2010-11-16,2017-07-23
106,2010-07-21,2010-11-16,2018-04-04
106,2010-07-21,2010-11-16,2018-10-22
106,2010-07-21,2010-11-16,2019-05-18
106,2010-07-21,2010-11-16,2019-12-29
106,2010-07-21,2010-11-16,2020-06-24
106,2010-07-21,2010-11-16,2020-12-17
106,2010-07-21,2010-11-16,2021-06-14
106,2010-07-21,2010-11-16,2021-11-03
106,2010-07-21,2010-11-16,2022-02-25
106,2010-07-21,2010-11-16,2022-07-18
106,2010-07-21,2010-11-16,2022-12-09
106,2010-07-21,2010-11-16,2023-03-26
107,2015-06-05,2015-10-27,2016-11-19
107,2015-06-05,2015-10-27,2017-11-20
107,2015-06-05,2015-10-27,2018-07-28
107,2015-06-05,2015-10-27,2019-05-04
107,2015-06-05,2015-10-27,2020-02-10
107,2015-06-05,2015-10-27,2020-11-10
107,2015-06-05,2015-10-27,2021-07-12
107,2015-06-05,2015-10-27,2022-02-27
107,2015-06-05,2015-10-27,2022-12-02
107,2015-06-05,2015-10-27,2023-07-10
108,2012-09-22,2012-09-30,2013-09-28
108,2012-09-22,2012-09-30,2014-09-26
108,2012-09-22,2012-09-30,2015-08-18
108,2012-09-22,2012-09-30,2016-06-14
108,2012-09-22,2012-09-30,2017-03-13
108,2012-09-22,2012-09-30,2017-11-25
108,2012-09-22,2012-09-30,2018-07-29
108,2012-09-22,2012-09-30,2019-04-11
108,2012-09-22,2012-09-30,2019-11-08
108,2012-09-22,2012-09-30,2020-06-26
108,2012-09-22,2012-09-30,2021-02-20
108,2012-09-22,2012-09-30,2021-09-11
108,2012-09-22,2012-09-30,2022-03-09
108,2012-09-22,2012-09-30,2022-08-09
108,2012-09-22,2012-09-30,2023-02-19
108,2012-09-22,2012-09-30,2023-07-07
108,2012-09-22,2012-09-30,2023-12-16
109,2016-05-06,2016-09-15,2017-09-06
109,2016-05-06,2016-09-15,2018-08-08
109,2016-05-06,2016-09-15,2019-05-02
109,2016-05-06,2016-09-15,2020-03-19
109,2016-05-06,2016-09-15,2021-01-26
109,2016-05-06,2016-09-15,2021-09-30
109,2016-05-06,2016-09-15,2022-06-17
109,2016-05-06,2016-09-15,2023-02-22
109,2016-05-06,2016-09-15,2023-10-30
110,2020-10-09,2021-01-21,2021-11-22
110,2020-10-09,2021-01-21,2022-10-17
110,2020-10-09,2021-01-21,2023-09-19
111,2012-03-26,2012-08-05,2013-07-13
111,2012-03-26,2012-08-05,2014-09-08
111,2012-03-26,2012-08-05,2015-05-27
111,2012-03-26,2012-08-05,2016-03-13
111,2012-03-26,2012-08-05,2016-12-28
111,2012-03-26,2012-08-05,2017-09-25
111,2012-03-26,2012-08-05,2018-05-12
111,2012-03-26,2012-08-05,2019-01-27
111,2012-03-26,2012-08-05,2019-09-28
111,2012-03-26,2012-08-05,2020-05-08
111,2012-03-26,2012-08-05,2020-12-10
111,2012-03-26,2012-08-05,2021-06-17
111,2012-03-26,2012-08-05,2021-11-21
111,2012-03-26,2012-08-05,2022-05-06
111,2012-03-26,2012-08-05,2022-10-25
111,2012-03-26,2012-08-05,2023-04-06
111,2012-03-26,2012-08-05,2023-09-05
112,2019-02-25,2019-03-22,2020-02-28
112,2019-02-25,2019-03-22,2021-02-09
112,2019-02-25,2019-03-22,2022-01-20
112,2019-02-25,2019-03-22,2022-11-21
112,2019-02-25,2019-03-22,2023-08-03
113,2011-04-01,2011-07-06,2012-08-04
113,2011-04-01,2011-07-06,2013-08-30
113,2011-04-01,2011-07-06,2014-08-24
113,2011-04-01,2011-07-06,2015-06-29
113,2011-04-01,2011-07-06,2016-03-06
113,2011-04-01,2011-07-06,2016-12-02
113,2011-04-01,2011-07-06,2017-09-24
113,2011-04-01,2011-07-06,2018-06-06
113,2011-04-01,2011-07-06,2019-01-13
113,2011-04-01,2011-07-06,2019-08-29
113,2011-04-01,2011-07-06,2020-02-21
113,2011-04-01,2011-07-06,2020-08-18
113,2011-04-01,2011-07-06,2021-01-27
113,2011-04-01,2011-07-06,2021-07-27
113,2011-04-01,2011-07-06,2022-01-18
113,2011-04-01,2011-07-06,2022-06-18
113,2011-04-01,2011-07-06,2022-10-29
113,2011-04-01,2011-07-06,2023-03-16
113,2011-04-01,2011-07-06,2023-07-18
113,2011-04-01,2011-07-06,2023-11-09
114,2019-09-04,2020-02-06,2021-02-17
114,2019-09-04,2020-02-06,2022-01-01
114,2019-09-04,2020-02-06,2022-10-03
114,2019-09-04,2020-02-06,2023-06-29
115,2020-05-26,2020-08-27,2021-09-05
115,2020-05-26,2020-08-27,2022-08-20
115,2020-05-26,2020-08-27,2023-07-14
116,2013-06-29,2013-12-06,2015-01-18
116,2013-06-29,2013-12-06,2015-12-06
116,2013-06-29,2013-12-06,2016-11-08
116,2013-06-29,2013-12-06,2017-07-24
116,2013-06-29,2013-12-06,2018-06-21
116,2013-06-29,2013-12-06,2019-02-16
116,2013-06-29,2013-12-06,2019-10-16
116,2013-06-29,2013-12-06,2020-06-05
116,2013-06-29,2013-12-06,2020-12-21
116,2013-06-29,2013-12-06,2021-08-02
116,2013-06-29,2013-12-06,2022-03-06
116,2013-06-29,2013-12-06,2022-09-18
116,2013-06-29,2013-12-06,2023-02-25
116,2013-06-29,2013-12-06,2023-09-29
117,2012-10-13,2013-04-09,2014-07-14
117,2012-10-13,2013-04-09,2015-05-22
117,2012-10-13,2013-04-09,2016-05-09
117,2012-10-13,2013-04-09,2017-03-31
117,2012-10-13,2013-04-09,2018-01-02
117,2012-10-13,2013-04-09,2018-11-06
117,2012-10-13,2013-04-09,2019-07-07
117,2012-10-13,2013-04-09,2020-02-23
117,2012-10-13,2013-04-09,2020-07-20
117,2012-10-13,2013-04-09,2021-03-05
117,2012-10-13,2013-04-09,2021-08-31
117,2012-10-13,2013-04-09,2022-03-05
117,2012-10-13,2013-04-09,2022-08-19
