Device ID,Manufacture Date,Installation Date,Fault Date,Fault Age,Next Fault Date,Fault Interval Days
38,2017-12-14,2018-03-02,2021-12-30,1399,2022-11-18,323.0
38,2017-12-14,2018-03-02,2022-11-18,1722,2023-08-23,278.0
39,2019-12-12,2020-03-31,2021-03-07,341,2022-02-22,352.0
39,2019-12-12,2020-03-31,2022-02-22,693,2022-12-07,288.0
39,2019-12-12,2020-03-31,2022-12-07,981,2023-10-16,313.0
40,2011-04-20,2011-04-21,2012-06-21,427,2013-05-20,333.0
40,2011-04-20,2011-04-21,2013-05-20,760,2014-04-11,326.0
40,2011-04-20,2011-04-21,2014-04-11,1086,2015-02-17,312.0
40,2011-04-20,2011-04-21,2015-02-17,1398,2015-11-19,275.0
40,2011-04-20,2011-04-21,2015-11-19,1673,2016-07-27,251.0
40,2011-04-20,2011-04-21,2016-07-27,1924,2017-05-16,293.0
40,2011-04-20,2011-04-21,2017-05-16,2217,2017-12-21,219.0
40,2011-04-20,2011-04-21,2017-12-21,2436,2018-07-09,200.0
40,2011-04-20,2011-04-21,2018-07-09,2636,2019-03-01,235.0
40,2011-04-20,2011-04-21,2019-03-01,2871,2019-10-18,231.0
40,2011-04-20,2011-04-21,2019-10-18,3102,2020-04-21,186.0
40,2011-04-20,2011-04-21,2020-04-21,3288,2020-10-14,176.0
40,2011-04-20,2011-04-21,2020-10-14,3464,2021-04-12,180.0
40,2011-04-20,2011-04-21,2021-04-12,3644,2021-09-12,153.0
40,2011-04-20,2011-04-21,2021-09-12,3797,2022-02-03,144.0
40,2011-04-20,2011-04-21,2022-02-03,3941,2022-07-15,162.0
40,2011-04-20,2011-04-21,2022-07-15,4103,2022-12-10,148.0
40,2011-04-20,2011-04-21,2022-12-10,4251,2023-05-08,149.0
40,2011-04-20,2011-04-21,2023-05-08,4400,2023-08-24,108.0
41,2012-12-18,2013-02-07,2014-01-19,346,2015-01-09,355.0
41,2012-12-18,2013-02-07,2015-01-09,701,2015-11-01,296.0
41,2012-12-18,2013-02-07,2015-11-01,997,2016-09-26,330.0
41,2012-12-18,2013-02-07,2016-09-26,1327,2017-08-20,328.0
41,2012-12-18,2013-02-07,2017-08-20,1655,2018-05-05,258.0
41,2012-12-18,2013-02-07,2018-05-05,1913,2019-01-21,261.0
41,2012-12-18,2013-02-07,2019-01-21,2174,2019-10-29,281.0
41,2012-12-18,2013-02-07,2019-10-29,2455,2020-07-27,272.0
41,2012-12-18,2013-02-07,2020-07-27,2727,2021-03-15,231.0
41,2012-12-18,2013-02-07,2021-03-15,2958,2021-10-16,215.0
41,2012-12-18,2013-02-07,2021-10-16,3173,2022-04-08,174.0
41,2012-12-18,2013-02-07,2022-04-08,3347,2022-10-13,188.0
41,2012-12-18,2013-02-07,2022-10-13,3535,2023-04-11,180.0
41,2012-12-18,2013-02-07,2023-04-11,3715,2023-09-16,158.0
42,2017-01-02,2017-06-24,2018-05-08,318,2019-02-19,287.0
42,2017-01-02,2017-06-24,2019-02-19,605,2019-11-13,267.0
42,2017-01-02,2017-06-24,2019-11-13,872,2020-10-13,335.0
42,2017-01-02,2017-06-24,2020-10-13,1207,2021-08-12,303.0
42,2017-01-02,2017-06-24,2021-08-12,1510,2022-05-07,268.0
42,2017-01-02,2017-06-24,2022-05-07,1778,2023-01-20,258.0
42,2017-01-02,2017-06-24,2023-01-20,2036,2023-10-05,258.0
43,2020-04-11,2020-04-15,2021-02-25,316,2022-03-11,379.0
43,2020-04-11,2020-04-15,2022-03-11,695,2023-02-10,336.0
43,2020-04-11,2020-04-15,2023-02-10,1031,2023-12-23,316.0
44,2015-08-10,2015-12-01,2016-10-31,335,2017-11-23,388.0
44,2015-08-10,2015-12-01,2017-11-23,723,2018-10-09,320.0
44,2015-08-10,2015-12-01,2018-10-09,1043,2019-09-09,335.0
44,2015-08-10,2015-12-01,2019-09-09,1378,2020-07-15,310.0
44,2015-08-10,2015-12-01,2020-07-15,1688,2021-03-16,244.0
44,2015-08-10,2015-12-01,2021-03-16,1932,2021-12-13,272.0
44,2015-08-10,2015-12-01,2021-12-13,2204,2022-08-22,252.0
44,2015-08-10,2015-12-01,2022-08-22,2456,2023-04-10,231.0
44,2015-08-10,2015-12-01,2023-04-10,2687,2023-11-11,215.0
45,2019-09-18,2019-10-20,2020-11-17,394,2021-11-15,363.0
45,2019-09-18,2019-10-20,2021-11-15,757,2022-10-05,324.0
45,2019-09-18,2019-10-20,2022-10-05,1081,2023-06-22,260.0
46,2017-07-10,2017-08-13,2018-09-08,391,2019-11-04,422.0
46,2017-07-10,2017-08-13,2019-11-04,813,2020-10-23,354.0
46,2017-07-10,2017-08-13,2020-10-23,1167,2021-06-23,243.0
46,2017-07-10,2017-08-13,2021-06-23,1410,2022-04-09,290.0
46,2017-07-10,2017-08-13,2022-04-09,1700,2023-02-24,321.0
46,2017-07-10,2017-08-13,2023-02-24,2021,2023-11-21,270.0
47,2012-09-02,2012-12-03,2014-01-04,397,2014-11-21,321.0
47,2012-09-02,2012-12-03,2014-11-21,718,2015-10-28,341.0
47,2012-09-02,2012-12-03,2015-10-28,1059,2016-08-22,299.0
47,2012-09-02,2012-12-03,2016-08-22,1358,2017-06-08,290.0
47,2012-09-02,2012-12-03,2017-06-08,1648,2018-04-01,297.0
47,2012-09-02,2012-12-03,2018-04-01,1945,2018-11-21,234.0
47,2012-09-02,2012-12-03,2018-11-21,2179,2019-08-25,277.0
47,2012-09-02,2012-12-03,2019-08-25,2456,2020-04-01,220.0
47,2012-09-02,2012-12-03,2020-04-01,2676,2020-11-11,224.0
47,2012-09-02,2012-12-03,2020-11-11,2900,2021-05-07,177.0
47,2012-09-02,2012-12-03,2021-05-07,3077,2021-12-03,210.0
47,2012-09-02,2012-12-03,2021-12-03,3287,2022-07-02,211.0
47,2012-09-02,2012-12-03,2022-07-02,3498,2022-12-13,164.0
47,2012-09-02,2012-12-03,2022-12-13,3662,2023-05-08,146.0
47,2012-09-02,2012-12-03,2023-05-08,3808,2023-10-15,160.0
48,2014-12-12,2015-03-17,2016-01-23,312,2016-11-27,309.0
48,2014-12-12,2015-03-17,2016-11-27,621,2017-10-08,315.0
48,2014-12-12,2015-03-17,2017-10-08,936,2018-07-23,288.0
48,2014-12-12,2015-03-17,2018-07-23,1224,2019-04-22,273.0
48,2014-12-12,2015-03-17,2019-04-22,1497,2019-12-01,223.0
48,2014-12-12,2015-03-17,2019-12-01,1720,2020-09-12,286.0
48,2014-12-12,2015-03-17,2020-09-12,2006,2021-06-02,263.0
48,2014-12-12,2015-03-17,2021-06-02,2269,2021-12-18,199.0
48,2014-12-12,2015-03-17,2021-12-18,2468,2022-09-07,263.0
48,2014-12-12,2015-03-17,2022-09-07,2731,2023-05-16,251.0
48,2014-12-12,2015-03-17,2023-05-16,2982,2023-11-18,186.0
49,2010-07-09,2010-09-19,2011-08-29,344,2012-08-15,352.0
49,2010-07-09,2010-09-19,2012-08-15,696,2013-06-10,299.0
49,2010-07-09,2010-09-19,2013-06-10,995,2014-06-24,379.0
49,2010-07-09,2010-09-19,2014-06-24,1374,2015-04-01,281.0
49,2010-07-09,2010-09-19,2015-04-01,1655,2016-01-03,277.0
49,2010-07-09,2010-09-19,2016-01-03,1932,2016-08-31,241.0
49,2010-07-09,2010-09-19,2016-08-31,2173,2017-06-18,291.0
49,2010-07-09,2010-09-19,2017-06-18,2464,2018-03-18,273.0
49,2010-07-09,2010-09-19,2018-03-18,2737,2018-11-23,250.0
49,2010-07-09,2010-09-19,2018-11-23,2987,2019-07-01,220.0
49,2010-07-09,2010-09-19,2019-07-01,3207,2019-12-25,177.0
49,2010-07-09,2010-09-19,2019-12-25,3384,2020-07-06,194.0
49,2010-07-09,2010-09-19,2020-07-06,3578,2020-12-21,168.0
49,2010-07-09,2010-09-19,2020-12-21,3746,2021-06-19,180.0
49,2010-07-09,2010-09-19,2021-06-19,3926,2021-12-02,166.0
49,2010-07-09,2010-09-19,2021-12-02,4092,2022-04-12,131.0
49,2010-07-09,2010-09-19,2022-04-12,4223,2022-09-05,146.0
49,2010-07-09,2010-09-19,2022-09-05,4369,2023-01-17,134.0
49,2010-07-09,2010-09-19,2023-01-17,4503,2023-04-12,85.0
50,2018-03-25,2018-05-03,2019-06-01,394,2020-04-24,328.0
50,2018-03-25,2018-05-03,2020-04-24,722,2021-02-14,296.0
50,2018-03-25,2018-05-03,2021-02-14,1018,2021-11-24,283.0
50,2018-03-25,2018-05-03,2021-11-24,1301,2022-09-09,289.0
50,2018-03-25,2018-05-03,2022-09-09,1590,2023-06-27,291.0
51,2017-06-27,2017-11-28,2018-12-04,371,2019-12-03,364.0
51,2017-06-27,2017-11-28,2019-12-03,735,2020-12-22,385.0
51,2017-06-27,2017-11-28,2020-12-22,1120,2021-09-18,270.0
51,2017-06-27,2017-11-28,2021-09-18,1390,2022-06-23,278.0
51,2017-06-27,2017-11-28,2022-06-23,1668,2023-03-30,280.0
52,2018-03-25,2018-09-03,2019-08-22,353,2020-09-12,387.0
52,2018-03-25,2018-09-03,2020-09-12,740,2021-05-31,261.0
52,2018-03-25,2018-09-03,2021-05-31,1001,2022-02-26,271.0
52,2018-03-25,2018-09-03,2022-02-26,1272,2022-12-28,305.0
52,2018-03-25,2018-09-03,2022-12-28,1577,2023-08-24,239.0
53,2011-07-17,2011-11-12,2012-10-22,345,2013-10-29,372.0
53,2011-07-17,2011-11-12,2013-10-29,717,2014-07-19,263.0
53,2011-07-17,2011-11-12,2014-07-19,980,2015-05-31,316.0
53,2011-07-17,2011-11-12,2015-05-31,1296,2016-04-19,324.0
53,2011-07-17,2011-11-12,2016-04-19,1620,2017-01-14,270.0
53,2011-07-17,2011-11-12,2017-01-14,1890,2017-09-22,251.0
53,2011-07-17,2011-11-12,2017-09-22,2141,2018-06-06,257.0
53,2011-07-17,2011-11-12,2018-06-06,2398,2019-01-21,229.0
53,2011-07-17,2011-11-12,2019-01-21,2627,2019-09-29,251.0
53,2011-07-17,2011-11-12,2019-09-29,2878,2020-03-31,184.0
53,2011-07-17,2011-11-12,2020-03-31,3062,2020-10-13,196.0
53,2011-07-17,2011-11-12,2020-10-13,3258,2021-04-21,190.0
53,2011-07-17,2011-11-12,2021-04-21,3448,2021-10-07,169.0
53,2011-07-17,2011-11-12,2021-10-07,3617,2022-02-03,119.0
53,2011-07-17,2011-11-12,2022-02-03,3736,2022-07-10,157.0
53,2011-07-17,2011-11-12,2022-07-10,3893,2022-12-22,165.0
53,2011-07-17,2011-11-12,2022-12-22,4058,2023-05-24,153.0
53,2011-07-17,2011-11-12,2023-05-24,4211,2023-10-10,139.0
54,2015-03-15,2015-03-18,2016-03-31,379,2017-02-18,324.0
54,2015-03-15,2015-03-18,2017-02-18,703,2018-01-22,338.0
54,2015-03-15,2015-03-18,2018-01-22,1041,2018-11-29,311.0
54,2015-03-15,2015-03-18,2018-11-29,1352,2019-08-18,262.0
54,2015-03-15,2015-03-18,2019-08-18,1614,2020-04-25,251.0
54,2015-03-15,2015-03-18,2020-04-25,1865,2021-01-22,272.0
54,2015-03-15,2015-03-18,2021-01-22,2137,2021-09-21,242.0
54,2015-03-15,2015-03-18,2021-09-21,2379,2022-04-24,215.0
54,2015-03-15,2015-03-18,2022-04-24,2594,2022-11-12,202.0
54,2015-03-15,2015-03-18,2022-11-12,2796,2023-06-05,205.0
55,2019-12-18,2020-04-19,2021-03-30,345,2022-03-10,345.0
55,2019-12-18,2020-04-19,2022-03-10,690,2023-02-03,330.0
55,2019-12-18,2020-04-19,2023-02-03,1020,2023-11-04,274.0
56,2013-06-21,2013-08-10,2014-07-03,327,2015-06-23,355.0
56,2013-06-21,2013-08-10,2015-06-23,682,2016-05-18,330.0
56,2013-06-21,2013-08-10,2016-05-18,1012,2017-04-14,331.0
56,2013-06-21,2013-08-10,2017-04-14,1343,2018-02-02,294.0
56,2013-06-21,2013-08-10,2018-02-02,1637,2018-11-01,272.0
56,2013-06-21,2013-08-10,2018-11-01,1909,2019-07-03,244.0
56,2013-06-21,2013-08-10,2019-07-03,2153,2020-03-27,268.0
56,2013-06-21,2013-08-10,2020-03-27,2421,2020-10-24,211.0
56,2013-06-21,2013-08-10,2020-10-24,2632,2021-05-08,196.0
56,2013-06-21,2013-08-10,2021-05-08,2828,2021-12-16,222.0
56,2013-06-21,2013-08-10,2021-12-16,3050,2022-06-05,171.0
56,2013-06-21,2013-08-10,2022-06-05,3221,2023-01-25,234.0
56,2013-06-21,2013-08-10,2023-01-25,3455,2023-07-21,177.0
57,2017-11-19,2017-12-01,2018-11-01,335,2019-10-02,335.0
57,2017-11-19,2017-12-01,2019-10-02,670,2020-08-11,314.0
57,2017-11-19,2017-12-01,2020-08-11,984,2021-06-01,294.0
57,2017-11-19,2017-12-01,2021-06-01,1278,2022-04-10,313.0
57,2017-11-19,2017-12-01,2022-04-10,1591,2022-12-31,265.0
57,2017-11-19,2017-12-01,2022-12-31,1856,2023-10-17,290.0
58,2014-03-09,2014-05-02,2015-04-21,354,2016-04-05,350.0
58,2014-03-09,2014-05-02,2016-04-05,704,2017-03-09,338.0
58,2014-03-09,2014-05-02,2017-03-09,1042,2018-03-07,363.0
58,2014-03-09,2014-05-02,2018-03-07,1405,2018-12-17,285.0
58,2014-03-09,2014-05-02,2018-12-17,1690,2019-08-23,249.0
58,2014-03-09,2014-05-02,2019-08-23,1939,2020-04-05,226.0
58,2014-03-09,2014-05-02,2020-04-05,2165,2020-12-06,245.0
58,2014-03-09,2014-05-02,2020-12-06,2410,2021-07-16,222.0
58,2014-03-09,2014-05-02,2021-07-16,2632,2022-04-07,265.0
58,2014-03-09,2014-05-02,2022-04-07,2897,2022-12-05,242.0
58,2014-03-09,2014-05-02,2022-12-05,3139,2023-05-27,173.0
58,2014-03-09,2014-05-02,2023-05-27,3312,2023-11-13,170.0
59,2018-10-08,2019-02-18,2020-04-08,415,2021-03-18,344.0
59,2018-10-08,2019-02-18,2021-03-18,759,2022-01-14,302.0
59,2018-10-08,2019-02-18,2022-01-14,1061,2022-11-15,305.0
59,2018-10-08,2019-02-18,2022-11-15,1366,2023-08-13,271.0
60,2019-09-27,2019-11-23,2020-10-27,339,2021-09-20,328.0
60,2019-09-27,2019-11-23,2021-09-20,667,2022-09-21,366.0
60,2019-09-27,2019-11-23,2022-09-21,1033,2023-07-02,284.0
61,2020-08-26,2021-01-18,2022-01-21,368,2022-12-19,332.0
61,2020-08-26,2021-01-18,2022-12-19,700,2023-11-27,343.0
62,2011-10-09,2012-01-29,2013-01-26,363,2014-01-04,343.0
62,2011-10-09,2012-01-29,2014-01-04,706,2014-11-02,302.0
62,2011-10-09,2012-01-29,2014-11-02,1008,2015-09-10,312.0
62,2011-10-09,2012-01-29,2015-09-10,1320,2016-07-24,318.0
62,2011-10-09,2012-01-29,2016-07-24,1638,2017-03-29,248.0
62,2011-10-09,2012-01-29,2017-03-29,1886,2017-12-15,261.0
62,2011-10-09,2012-01-29,2017-12-15,2147,2018-09-14,273.0
62,2011-10-09,2012-01-29,2018-09-14,2420,2019-05-16,244.0
62,2011-10-09,2012-01-29,2019-05-16,2664,2020-01-18,247.0
62,2011-10-09,2012-01-29,2020-01-18,2911,2020-07-29,193.0
62,2011-10-09,2012-01-29,2020-07-29,3104,2021-01-04,159.0
62,2011-10-09,2012-01-29,2021-01-04,3263,2021-07-13,190.0
62,2011-10-09,2012-01-29,2021-07-13,3453,2022-01-11,182.0
62,2011-10-09,2012-01-29,2022-01-11,3635,2022-07-18,188.0
62,2011-10-09,2012-01-29,2022-07-18,3823,2023-01-08,174.0
62,2011-10-09,2012-01-29,2023-01-08,3997,2023-06-10,153.0
62,2011-10-09,2012-01-29,2023-06-10,4150,2023-11-05,148.0
63,2015-08-31,2015-10-17,2016-09-01,320,2017-08-18,351.0
63,2015-08-31,2015-10-17,2017-08-18,671,2018-08-13,360.0
63,2015-08-31,2015-10-17,2018-08-13,1031,2019-07-07,328.0
63,2015-08-31,2015-10-17,2019-07-07,1359,2020-05-16,314.0
63,2015-08-31,2015-10-17,2020-05-16,1673,2021-02-01,261.0
63,2015-08-31,2015-10-17,2021-02-01,1934,2021-10-11,252.0
63,2015-08-31,2015-10-17,2021-10-11,2186,2022-06-25,257.0
63,2015-08-31,2015-10-17,2022-06-25,2443,2023-01-29,218.0
63,2015-08-31,2015-10-17,2023-01-29,2661,2023-08-24,207.0
64,2017-11-28,2018-04-28,2019-05-25,392,2020-04-25,336.0
64,2017-11-28,2018-04-28,2020-04-25,728,2021-02-06,287.0
64,2017-11-28,2018-04-28,2021-02-06,1015,2021-11-19,286.0
64,2017-11-28,2018-04-28,2021-11-19,1301,2022-09-14,299.0
64,2017-11-28,2018-04-28,2022-09-14,1600,2023-06-23,282.0
65,2016-01-24,2016-04-18,2017-05-07,384,2018-04-16,344.0
65,2016-01-24,2016-04-18,2018-04-16,728,2019-03-15,333.0
65,2016-01-24,2016-04-18,2019-03-15,1061,2020-01-14,305.0
65,2016-01-24,2016-04-18,2020-01-14,1366,2020-12-02,323.0
65,2016-01-24,2016-04-18,2020-12-02,1689,2021-10-09,311.0
65,2016-01-24,2016-04-18,2021-10-09,2000,2022-05-22,225.0
65,2016-01-24,2016-04-18,2022-05-22,2225,2023-01-13,236.0
65,2016-01-24,2016-04-18,2023-01-13,2461,2023-08-31,230.0
66,2013-07-21,2013-12-10,2015-02-13,430,2016-01-28,349.0
66,2013-07-21,2013-12-10,2016-01-28,779,2016-11-19,296.0
66,2013-07-21,2013-12-10,2016-11-19,1075,2017-10-09,324.0
66,2013-07-21,2013-12-10,2017-10-09,1399,2018-08-01,296.0
66,2013-07-21,2013-12-10,2018-08-01,1695,2019-05-08,280.0
66,2013-07-21,2013-12-10,2019-05-08,1975,2020-03-06,303.0
66,2013-07-21,2013-12-10,2020-03-06,2278,2020-11-09,248.0
66,2013-07-21,2013-12-10,2020-11-09,2526,2021-06-16,219.0
66,2013-07-21,2013-12-10,2021-06-16,2745,2021-12-05,172.0
66,2013-07-21,2013-12-10,2021-12-05,2917,2022-06-24,201.0
66,2013-07-21,2013-12-10,2022-06-24,3118,2023-01-29,219.0
66,2013-07-21,2013-12-10,2023-01-29,3337,2023-07-28,180.0
66,2013-07-21,2013-12-10,2023-07-28,3517,2023-12-08,133.0
67,2016-09-01,2016-11-06,2017-12-12,401,2018-12-08,361.0
67,2016-09-01,2016-11-06,2018-12-08,762,2019-09-30,296.0
67,2016-09-01,2016-11-06,2019-09-30,1058,2020-07-15,289.0
67,2016-09-01,2016-11-06,2020-07-15,1347,2021-04-20,279.0
67,2016-09-01,2016-11-06,2021-04-20,1626,2022-01-02,257.0
67,2016-09-01,2016-11-06,2022-01-02,1883,2022-07-29,208.0
67,2016-09-01,2016-11-06,2022-07-29,2091,2023-04-24,269.0
68,2011-08-24,2011-11-07,2012-09-11,309,2013-10-07,391.0
68,2011-08-24,2011-11-07,2013-10-07,700,2014-08-26,323.0
68,2011-08-24,2011-11-07,2014-08-26,1023,2015-08-07,346.0
68,2011-08-24,2011-11-07,2015-08-07,1369,2016-05-24,291.0
68,2011-08-24,2011-11-07,2016-05-24,1660,2017-02-25,277.0
68,2011-08-24,2011-11-07,2017-02-25,1937,2017-11-20,268.0
68,2011-08-24,2011-11-07,2017-11-20,2205,2018-07-02,224.0
68,2011-08-24,2011-11-07,2018-07-02,2429,2019-03-18,259.0
68,2011-08-24,2011-11-07,2019-03-18,2688,2019-09-27,193.0
68,2011-08-24,2011-11-07,2019-09-27,2881,2020-04-12,198.0
68,2011-08-24,2011-11-07,2020-04-12,3079,2020-11-04,206.0
68,2011-08-24,2011-11-07,2020-11-04,3285,2021-04-28,175.0
68,2011-08-24,2011-11-07,2021-04-28,3460,2021-11-03,189.0
68,2011-08-24,2011-11-07,2021-11-03,3649,2022-05-09,187.0
68,2011-08-24,2011-11-07,2022-05-09,3836,2022-10-26,170.0
68,2011-08-24,2011-11-07,2022-10-26,4006,2023-02-20,117.0
68,2011-08-24,2011-11-07,2023-02-20,4123,2023-07-10,140.0
68,2011-08-24,2011-11-07,2023-07-10,4263,2023-12-02,145.0
69,2016-06-21,2016-12-17,2018-01-12,391,2019-01-13,366.0
69,2016-06-21,2016-12-17,2019-01-13,757,2019-10-24,284.0
69,2016-06-21,2016-12-17,2019-10-24,1041,2020-09-21,333.0
69,2016-06-21,2016-12-17,2020-09-21,1374,2021-07-15,297.0
69,2016-06-21,2016-12-17,2021-07-15,1671,2022-05-02,291.0
69,2016-06-21,2016-12-17,2022-05-02,1962,2022-12-20,232.0
69,2016-06-21,2016-12-17,2022-12-20,2194,2023-08-25,248.0
70,2015-08-24,2015-12-05,2016-09-11,281,2017-08-31,354.0
70,2015-08-24,2015-12-05,2017-08-31,635,2018-09-01,366.0
70,2015-08-24,2015-12-05,2018-09-01,1001,2019-07-16,318.0
70,2015-08-24,2015-12-05,2019-07-16,1319,2020-05-01,290.0
70,2015-08-24,2015-12-05,2020-05-01,1609,2021-01-27,271.0
70,2015-08-24,2015-12-05,2021-01-27,1880,2021-09-21,237.0
70,2015-08-24,2015-12-05,2021-09-21,2117,2022-05-22,243.0
70,2015-08-24,2015-12-05,2022-05-22,2360,2023-01-22,245.0
70,2015-08-24,2015-12-05,2023-01-22,2605,2023-08-22,212.0
71,2010-08-30,2011-02-12,2012-02-19,372,2013-02-08,355.0
71,2010-08-30,2011-02-12,2013-02-08,727,2014-01-28,354.0
71,2010-08-30,2011-02-12,2014-01-28,1081,2014-11-13,289.0
71,2010-08-30,2011-02-12,2014-11-13,1370,2015-09-18,309.0
71,2010-08-30,2011-02-12,2015-09-18,1679,2016-06-06,262.0
71,2010-08-30,2011-02-12,2016-06-06,1941,2017-02-28,267.0
71,2010-08-30,2011-02-12,2017-02-28,2208,2017-10-14,228.0
71,2010-08-30,2011-02-12,2017-10-14,2436,2018-05-12,210.0
71,2010-08-30,2011-02-12,2018-05-12,2646,2018-12-20,222.0
71,2010-08-30,2011-02-12,2018-12-20,2868,2019-06-06,168.0
71,2010-08-30,2011-02-12,2019-06-06,3036,2019-12-15,192.0
71,2010-08-30,2011-02-12,2019-12-15,3228,2020-05-21,158.0
71,2010-08-30,2011-02-12,2020-05-21,3386,2020-11-30,193.0
71,2010-08-30,2011-02-12,2020-11-30,3579,2021-06-04,186.0
71,2010-08-30,2011-02-12,2021-06-04,3765,2021-10-27,145.0
71,2010-08-30,2011-02-12,2021-10-27,3910,2022-04-02,157.0
71,2010-08-30,2011-02-12,2022-04-02,4067,2022-09-04,155.0
71,2010-08-30,2011-02-12,2022-09-04,4222,2023-01-27,145.0
71,2010-08-30,2011-02-12,2023-01-27,4367,2023-06-04,128.0
72,2015-08-04,2015-09-11,2016-10-06,391,2017-08-23,321.0
72,2015-08-04,2015-09-11,2017-08-23,712,2018-07-17,328.0
72,2015-08-04,2015-09-11,2018-07-17,1040,2019-05-06,293.0
72,2015-08-04,2015-09-11,2019-05-06,1333,2020-01-31,270.0
72,2015-08-04,2015-09-11,2020-01-31,1603,2020-11-04,278.0
72,2015-08-04,2015-09-11,2020-11-04,1881,2021-08-02,271.0
72,2015-08-04,2015-09-11,2021-08-02,2152,2022-05-04,275.0
72,2015-08-04,2015-09-11,2022-05-04,2427,2022-12-28,238.0
72,2015-08-04,2015-09-11,2022-12-28,2665,2023-08-18,233.0
73,2017-09-25,2017-11-14,2019-02-20,463,2019-11-25,278.0
73,2017-09-25,2017-11-14,2019-11-25,741,2020-09-22,302.0
73,2017-09-25,2017-11-14,2020-09-22,1043,2021-09-10,353.0
73,2017-09-25,2017-11-14,2021-09-10,1396,2022-06-15,278.0
73,2017-09-25,2017-11-14,2022-06-15,1674,2023-04-08,297.0
73,2017-09-25,2017-11-14,2023-04-08,1971,2023-12-26,262.0
74,2019-05-11,2019-08-17,2020-07-06,324,2021-07-30,389.0
74,2019-05-11,2019-08-17,2021-07-30,713,2022-08-16,382.0
74,2019-05-11,2019-08-17,2022-08-16,1095,2023-05-17,274.0
75,2017-02-25,2017-05-18,2018-04-12,329,2019-03-26,348.0
75,2017-02-25,2017-05-18,2019-03-26,677,2020-02-08,319.0
75,2017-02-25,2017-05-18,2020-02-08,996,2020-09-30,235.0
75,2017-02-25,2017-05-18,2020-09-30,1231,2021-08-06,310.0
75,2017-02-25,2017-05-18,2021-08-06,1541,2022-05-17,284.0
75,2017-02-25,2017-05-18,2022-05-17,1825,2023-03-17,304.0
75,2017-02-25,2017-05-18,2023-03-17,2129,2023-12-05,263.0
76,2018-01-24,2018-02-23,2019-02-26,368,2020-02-02,341.0
76,2018-01-24,2018-02-23,2020-02-02,709,2020-12-18,320.0
76,2018-01-24,2018-02-23,2020-12-18,1029,2021-10-09,295.0
76,2018-01-24,2018-02-23,2021-10-09,1324,2022-05-24,227.0
76,2018-01-24,2018-02-23,2022-05-24,1551,2023-02-21,273.0
76,2018-01-24,2018-02-23,2023-02-21,1824,2023-09-19,210.0
77,2013-09-25,2013-12-13,2014-10-28,319,2015-09-09,316.0
77,2013-09-25,2013-12-13,2015-09-09,635,2016-07-13,308.0
77,2013-09-25,2013-12-13,2016-07-13,943,2017-05-15,306.0
77,2013-09-25,2013-12-13,2017-05-15,1249,2018-03-07,296.0
77,2013-09-25,2013-12-13,2018-03-07,1545,2019-01-11,310.0
77,2013-09-25,2013-12-13,2019-01-11,1855,2019-09-16,248.0
77,2013-09-25,2013-12-13,2019-09-16,2103,2020-06-03,261.0
77,2013-09-25,2013-12-13,2020-06-03,2364,2021-03-29,299.0
77,2013-09-25,2013-12-13,2021-03-29,2663,2021-11-11,227.0
77,2013-09-25,2013-12-13,2021-11-11,2890,2022-06-02,203.0
77,2013-09-25,2013-12-13,2022-06-02,3093,2022-11-29,180.0
77,2013-09-25,2013-12-13,2022-11-29,3273,2023-05-30,182.0
77,2013-09-25,2013-12-13,2023-05-30,3455,2023-11-06,160.0
78,2015-11-10,2016-02-09,2017-02-11,368,2017-11-08,270.0
78,2015-11-10,2016-02-09,2017-11-08,638,2018-10-03,329.0
78,2015-11-10,2016-02-09,2018-10-03,967,2019-09-13,345.0
78,2015-11-10,2016-02-09,2019-09-13,1312,2020-06-20,281.0
78,2015-11-10,2016-02-09,2020-06-20,1593,2021-03-06,259.0
78,2015-11-10,2016-02-09,2021-03-06,1852,2021-10-19,227.0
78,2015-11-10,2016-02-09,2021-10-19,2079,2022-05-11,204.0
78,2015-11-10,2016-02-09,2022-05-11,2283,2023-01-25,259.0
78,2015-11-10,2016-02-09,2023-01-25,2542,2023-09-03,221.0
79,2013-10-22,2014-04-19,2015-06-13,420,2016-06-20,373.0
79,2013-10-22,2014-04-19,2016-06-20,793,2017-04-20,304.0
79,2013-10-22,2014-04-19,2017-04-20,1097,2018-02-23,309.0
79,2013-10-22,2014-04-19,2018-02-23,1406,2018-11-20,270.0
79,2013-10-22,2014-04-19,2018-11-20,1676,2019-07-31,253.0
79,2013-10-22,2014-04-19,2019-07-31,1929,2020-04-24,268.0
79,2013-10-22,2014-04-19,2020-04-24,2197,2020-12-04,224.0
79,2013-10-22,2014-04-19,2020-12-04,2421,2021-06-03,181.0
79,2013-10-22,2014-04-19,2021-06-03,2602,2021-12-22,202.0
79,2013-10-22,2014-04-19,2021-12-22,2804,2022-07-14,204.0
79,2013-10-22,2014-04-19,2022-07-14,3008,2023-03-01,230.0
79,2013-10-22,2014-04-19,2023-03-01,3238,2023-08-26,178.0
80,2018-03-23,2018-05-14,2019-05-07,358,2020-05-28,387.0
80,2018-03-23,2018-05-14,2020-05-28,745,2021-05-24,361.0
80,2018-03-23,2018-05-14,2021-05-24,1106,2022-04-29,340.0
80,2018-03-23,2018-05-14,2022-04-29,1446,2022-12-21,236.0
80,2018-03-23,2018-05-14,2022-12-21,1682,2023-09-25,278.0
