设备编号,出厂日期,安装日期,故障日期,事件,观测结束日期,持续时间
78,2008-10-28,2009-01-25,2018-08-27,1,2018-08-27,3501
78,2008-10-28,2009-01-25,2018-09-04,1,2018-09-04,3509
78,2008-10-28,2009-01-25,2018-12-08,1,2018-12-08,3604
78,2008-10-28,2009-01-25,2019-02-25,1,2019-02-25,3683
78,2008-10-28,2009-01-25,2019-04-16,1,2019-04-16,3733
78,2008-10-28,2009-01-25,2019-08-29,1,2019-08-29,3868
78,2008-10-28,2009-01-25,2019-11-25,1,2019-11-25,3956
79,2011-05-25,2011-08-12,2012-02-02,1,2012-02-02,174
79,2011-05-25,2011-08-12,2012-04-21,1,2012-04-21,253
79,2011-05-25,2011-08-12,2012-06-03,1,2012-06-03,296
79,2011-05-25,2011-08-12,2012-12-16,1,2012-12-16,492
79,2011-05-25,2011-08-12,2014-03-15,1,2014-03-15,946
79,2011-05-25,2011-08-12,2014-09-08,1,2014-09-08,1123
79,2011-05-25,2011-08-12,2015-07-23,1,2015-07-23,1441
79,2011-05-25,2011-08-12,2016-02-15,1,2016-02-15,1648
79,2011-05-25,2011-08-12,2017-07-28,1,2017-07-28,2177
79,2011-05-25,2011-08-12,2017-10-30,1,2017-10-30,2271
79,2011-05-25,2011-08-12,2018-07-23,1,2018-07-23,2537
79,2011-05-25,2011-08-12,2018-11-28,1,2018-11-28,2665
79,2011-05-25,2011-08-12,2018-12-07,1,2018-12-07,2674
79,2011-05-25,2011-08-12,2018-12-09,1,2018-12-09,2676
79,2011-05-25,2011-08-12,2019-03-18,1,2019-03-18,2775
79,2011-05-25,2011-08-12,2019-09-28,1,2019-09-28,2969
79,2011-05-25,2011-08-12,2020-09-20,1,2020-09-20,3327
79,2011-05-25,2011-08-12,2020-09-25,1,2020-09-25,3332
80,2001-07-26,2001-09-22,2002-10-15,1,2002-10-15,388
80,2001-07-26,2001-09-22,2003-10-22,1,2003-10-22,760
80,2001-07-26,2001-09-22,2004-04-24,1,2004-04-24,945
80,2001-07-26,2001-09-22,2004-08-15,1,2004-08-15,1058
80,2001-07-26,2001-09-22,2005-06-04,1,2005-06-04,1351
80,2001-07-26,2001-09-22,2005-07-15,1,2005-07-15,1392
80,2001-07-26,2001-09-22,2005-09-15,1,2005-09-15,1454
80,2001-07-26,2001-09-22,2005-10-19,1,2005-10-19,1488
80,2001-07-26,2001-09-22,2008-11-08,1,2008-11-08,2604
80,2001-07-26,2001-09-22,2008-12-16,1,2008-12-16,2642
80,2001-07-26,2001-09-22,2009-07-21,1,2009-07-21,2859
80,2001-07-26,2001-09-22,2009-11-09,1,2009-11-09,2970
80,2001-07-26,2001-09-22,2009-11-15,1,2009-11-15,2976
80,2001-07-26,2001-09-22,2009-11-30,1,2009-11-30,2991
80,2001-07-26,2001-09-22,2011-03-22,1,2011-03-22,3468
80,2001-07-26,2001-09-22,2011-11-22,1,2011-11-22,3713
80,2001-07-26,2001-09-22,2012-04-12,1,2012-04-12,3855
80,2001-07-26,2001-09-22,2012-05-24,1,2012-05-24,3897
80,2001-07-26,2001-09-22,2012-05-25,1,2012-05-25,3898
80,2001-07-26,2001-09-22,2013-02-15,1,2013-02-15,4164
80,2001-07-26,2001-09-22,2013-04-23,1,2013-04-23,4231
80,2001-07-26,2001-09-22,2013-06-05,1,2013-06-05,4274
80,2001-07-26,2001-09-22,2013-07-09,1,2013-07-09,4308
80,2001-07-26,2001-09-22,2014-05-02,1,2014-05-02,4605
80,2001-07-26,2001-09-22,2014-10-23,1,2014-10-23,4779
80,2001-07-26,2001-09-22,2015-04-25,1,2015-04-25,4963
80,2001-07-26,2001-09-22,2016-08-04,1,2016-08-04,5430
80,2001-07-26,2001-09-22,2017-09-08,1,2017-09-08,5830
80,2001-07-26,2001-09-22,2018-04-01,1,2018-04-01,6035
80,2001-07-26,2001-09-22,2019-11-06,1,2019-11-06,6619
80,2001-07-26,2001-09-22,2019-12-22,1,2019-12-22,6665
80,2001-07-26,2001-09-22,2019-12-25,1,2019-12-25,6668
81,2017-03-23,2017-08-18,2017-10-12,1,2017-10-12,55
81,2017-03-23,2017-08-18,2019-07-24,1,2019-07-24,705
81,2017-03-23,2017-08-18,2019-09-07,1,2019-09-07,750
81,2017-03-23,2017-08-18,2019-11-04,1,2019-11-04,808
82,2020-09-29,2020-10-22,,0,2020-12-31,70
83,2018-02-01,2018-06-12,2018-06-30,1,2018-06-30,18
83,2018-02-01,2018-06-12,2018-12-01,1,2018-12-01,172
83,2018-02-01,2018-06-12,2018-12-31,1,2018-12-31,202
83,2018-02-01,2018-06-12,2019-01-13,1,2019-01-13,215
83,2018-02-01,2018-06-12,2019-07-02,1,2019-07-02,385
83,2018-02-01,2018-06-12,2019-07-16,1,2019-07-16,399
83,2018-02-01,2018-06-12,2019-11-07,1,2019-11-07,513
83,2018-02-01,2018-06-12,2020-04-26,1,2020-04-26,684
84,2016-11-02,2017-01-28,2018-04-30,1,2018-04-30,457
84,2016-11-02,2017-01-28,2018-10-15,1,2018-10-15,625
84,2016-11-02,2017-01-28,2019-02-17,1,2019-02-17,750
84,2016-11-02,2017-01-28,2019-08-25,1,2019-08-25,939
84,2016-11-02,2017-01-28,2020-12-03,1,2020-12-03,1405
85,2007-06-17,2007-09-22,2007-09-28,1,2007-09-28,6
85,2007-06-17,2007-09-22,2009-06-17,1,2009-06-17,634
85,2007-06-17,2007-09-22,2010-04-05,1,2010-04-05,926
85,2007-06-17,2007-09-22,2010-04-19,1,2010-04-19,940
85,2007-06-17,2007-09-22,2011-02-02,1,2011-02-02,1229
85,2007-06-17,2007-09-22,2011-08-16,1,2011-08-16,1424
85,2007-06-17,2007-09-22,2012-10-14,1,2012-10-14,1849
85,2007-06-17,2007-09-22,2013-02-01,1,2013-02-01,1959
85,2007-06-17,2007-09-22,2013-06-06,1,2013-06-06,2084
85,2007-06-17,2007-09-22,2014-04-28,1,2014-04-28,2410
85,2007-06-17,2007-09-22,2014-08-25,1,2014-08-25,2529
85,2007-06-17,2007-09-22,2015-01-06,1,2015-01-06,2663
85,2007-06-17,2007-09-22,2015-02-25,1,2015-02-25,2713
85,2007-06-17,2007-09-22,2015-05-08,1,2015-05-08,2785
85,2007-06-17,2007-09-22,2015-07-08,1,2015-07-08,2846
85,2007-06-17,2007-09-22,2015-07-16,1,2015-07-16,2854
85,2007-06-17,2007-09-22,2015-12-20,1,2015-12-20,3011
85,2007-06-17,2007-09-22,2016-11-16,1,2016-11-16,3343
85,2007-06-17,2007-09-22,2017-08-07,1,2017-08-07,3607
85,2007-06-17,2007-09-22,2017-09-26,1,2017-09-26,3657
85,2007-06-17,2007-09-22,2018-03-03,1,2018-03-03,3815
85,2007-06-17,2007-09-22,2018-07-02,1,2018-07-02,3936
85,2007-06-17,2007-09-22,2019-05-03,1,2019-05-03,4241
85,2007-06-17,2007-09-22,2019-07-20,1,2019-07-20,4319
85,2007-06-17,2007-09-22,2019-07-26,1,2019-07-26,4325
85,2007-06-17,2007-09-22,2020-08-21,1,2020-08-21,4717
86,2012-01-22,2012-06-07,2012-07-13,1,2012-07-13,36
86,2012-01-22,2012-06-07,2012-08-23,1,2012-08-23,77
86,2012-01-22,2012-06-07,2012-11-22,1,2012-11-22,168
86,2012-01-22,2012-06-07,2013-03-18,1,2013-03-18,284
86,2012-01-22,2012-06-07,2013-05-29,1,2013-05-29,356
86,2012-01-22,2012-06-07,2013-10-06,1,2013-10-06,486
86,2012-01-22,2012-06-07,2014-11-11,1,2014-11-11,887
86,2012-01-22,2012-06-07,2015-05-08,1,2015-05-08,1065
86,2012-01-22,2012-06-07,2015-07-30,1,2015-07-30,1148
86,2012-01-22,2012-06-07,2016-07-18,1,2016-07-18,1502
86,2012-01-22,2012-06-07,2017-02-17,1,2017-02-17,1716
86,2012-01-22,2012-06-07,2017-07-29,1,2017-07-29,1878
86,2012-01-22,2012-06-07,2017-12-06,1,2017-12-06,2008
86,2012-01-22,2012-06-07,2017-12-22,1,2017-12-22,2024
86,2012-01-22,2012-06-07,2018-06-01,1,2018-06-01,2185
86,2012-01-22,2012-06-07,2018-08-31,1,2018-08-31,2276
86,2012-01-22,2012-06-07,2019-01-21,1,2019-01-21,2419
86,2012-01-22,2012-06-07,2019-02-13,1,2019-02-13,2442
86,2012-01-22,2012-06-07,2019-11-17,1,2019-11-17,2719
86,2012-01-22,2012-06-07,2020-03-25,1,2020-03-25,2848
87,2012-01-23,2012-06-29,2012-08-09,1,2012-08-09,41
87,2012-01-23,2012-06-29,2013-12-22,1,2013-12-22,541
87,2012-01-23,2012-06-29,2014-05-26,1,2014-05-26,696
87,2012-01-23,2012-06-29,2014-06-09,1,2014-06-09,710
87,2012-01-23,2012-06-29,2014-08-15,1,2014-08-15,777
87,2012-01-23,2012-06-29,2016-08-14,1,2016-08-14,1507
87,2012-01-23,2012-06-29,2017-02-01,1,2017-02-01,1678
87,2012-01-23,2012-06-29,2017-05-09,1,2017-05-09,1775
87,2012-01-23,2012-06-29,2018-07-28,1,2018-07-28,2220
87,2012-01-23,2012-06-29,2018-10-16,1,2018-10-16,2300
87,2012-01-23,2012-06-29,2019-06-20,1,2019-06-20,2547
87,2012-01-23,2012-06-29,2019-07-18,1,2019-07-18,2575
87,2012-01-23,2012-06-29,2020-02-18,1,2020-02-18,2790
87,2012-01-23,2012-06-29,2020-06-18,1,2020-06-18,2911
87,2012-01-23,2012-06-29,2020-09-25,1,2020-09-25,3010
87,2012-01-23,2012-06-29,2020-11-11,1,2020-11-11,3057
88,2005-02-08,2005-07-01,2005-07-24,1,2005-07-24,23
88,2005-02-08,2005-07-01,2005-09-02,1,2005-09-02,63
88,2005-02-08,2005-07-01,2005-11-26,1,2005-11-26,148
88,2005-02-08,2005-07-01,2005-12-21,1,2005-12-21,173
88,2005-02-08,2005-07-01,2007-04-27,1,2007-04-27,665
88,2005-02-08,2005-07-01,2008-07-04,1,2008-07-04,1099
88,2005-02-08,2005-07-01,2008-10-15,1,2008-10-15,1202
88,2005-02-08,2005-07-01,2009-02-14,1,2009-02-14,1324
88,2005-02-08,2005-07-01,2009-02-25,1,2009-02-25,1335
88,2005-02-08,2005-07-01,2010-01-20,1,2010-01-20,1664
88,2005-02-08,2005-07-01,2010-10-19,1,2010-10-19,1936
88,2005-02-08,2005-07-01,2011-01-16,1,2011-01-16,2025
88,2005-02-08,2005-07-01,2011-05-12,1,2011-05-12,2141
88,2005-02-08,2005-07-01,2011-11-21,1,2011-11-21,2334
88,2005-02-08,2005-07-01,2012-03-12,1,2012-03-12,2446
88,2005-02-08,2005-07-01,2012-05-08,1,2012-05-08,2503
88,2005-02-08,2005-07-01,2012-07-10,1,2012-07-10,2566
88,2005-02-08,2005-07-01,2012-11-18,1,2012-11-18,2697
88,2005-02-08,2005-07-01,2015-06-13,1,2015-06-13,3634
88,2005-02-08,2005-07-01,2015-10-12,1,2015-10-12,3755
88,2005-02-08,2005-07-01,2015-10-22,1,2015-10-22,3765
88,2005-02-08,2005-07-01,2017-03-07,1,2017-03-07,4267
88,2005-02-08,2005-07-01,2017-05-11,1,2017-05-11,4332
88,2005-02-08,2005-07-01,2017-05-18,1,2017-05-18,4339
88,2005-02-08,2005-07-01,2017-05-31,1,2017-05-31,4352
88,2005-02-08,2005-07-01,2017-07-03,1,2017-07-03,4385
88,2005-02-08,2005-07-01,2017-12-30,1,2017-12-30,4565
88,2005-02-08,2005-07-01,2018-03-22,1,2018-03-22,4647
88,2005-02-08,2005-07-01,2019-06-13,1,2019-06-13,5095
88,2005-02-08,2005-07-01,2020-03-22,1,2020-03-22,5378
88,2005-02-08,2005-07-01,2020-05-30,1,2020-05-30,5447
89,2001-03-27,2001-08-02,2002-02-15,1,2002-02-15,197
89,2001-03-27,2001-08-02,2002-02-18,1,2002-02-18,200
89,2001-03-27,2001-08-02,2002-06-09,1,2002-06-09,311
89,2001-03-27,2001-08-02,2003-08-17,1,2003-08-17,745
89,2001-03-27,2001-08-02,2003-10-19,1,2003-10-19,808
89,2001-03-27,2001-08-02,2005-01-31,1,2005-01-31,1278
89,2001-03-27,2001-08-02,2005-07-21,1,2005-07-21,1449
89,2001-03-27,2001-08-02,2005-12-25,1,2005-12-25,1606
89,2001-03-27,2001-08-02,2006-03-16,1,2006-03-16,1687
89,2001-03-27,2001-08-02,2007-10-03,1,2007-10-03,2253
89,2001-03-27,2001-08-02,2008-01-12,1,2008-01-12,2354
89,2001-03-27,2001-08-02,2008-07-11,1,2008-07-11,2535
89,2001-03-27,2001-08-02,2009-01-09,1,2009-01-09,2717
89,2001-03-27,2001-08-02,2009-07-13,1,2009-07-13,2902
89,2001-03-27,2001-08-02,2009-09-16,1,2009-09-16,2967
89,2001-03-27,2001-08-02,2010-09-11,1,2010-09-11,3327
89,2001-03-27,2001-08-02,2011-02-20,1,2011-02-20,3489
89,2001-03-27,2001-08-02,2011-05-19,1,2011-05-19,3577
89,2001-03-27,2001-08-02,2011-07-28,1,2011-07-28,3647
89,2001-03-27,2001-08-02,2011-08-18,1,2011-08-18,3668
89,2001-03-27,2001-08-02,2012-02-03,1,2012-02-03,3837
89,2001-03-27,2001-08-02,2012-11-03,1,2012-11-03,4111
89,2001-03-27,2001-08-02,2013-02-09,1,2013-02-09,4209
89,2001-03-27,2001-08-02,2014-04-30,1,2014-04-30,4654
89,2001-03-27,2001-08-02,2014-05-24,1,2014-05-24,4678
89,2001-03-27,2001-08-02,2014-09-21,1,2014-09-21,4798
89,2001-03-27,2001-08-02,2015-03-25,1,2015-03-25,4983
89,2001-03-27,2001-08-02,2015-08-23,1,2015-08-23,5134
89,2001-03-27,2001-08-02,2016-09-22,1,2016-09-22,5530
89,2001-03-27,2001-08-02,2017-04-17,1,2017-04-17,5737
89,2001-03-27,2001-08-02,2018-02-24,1,2018-02-24,6050
89,2001-03-27,2001-08-02,2018-09-07,1,2018-09-07,6245
89,2001-03-27,2001-08-02,2018-11-21,1,2018-11-21,6320
89,2001-03-27,2001-08-02,2019-01-17,1,2019-01-17,6377
89,2001-03-27,2001-08-02,2019-04-04,1,2019-04-04,6454
89,2001-03-27,2001-08-02,2019-07-07,1,2019-07-07,6548
89,2001-03-27,2001-08-02,2020-05-17,1,2020-05-17,6863
89,2001-03-27,2001-08-02,2020-12-26,1,2020-12-26,7086
90,2016-07-05,2016-12-19,2018-03-30,1,2018-03-30,466
90,2016-07-05,2016-12-19,2019-01-27,1,2019-01-27,769
90,2016-07-05,2016-12-19,2020-09-07,1,2020-09-07,1358
91,2003-11-12,2003-12-08,2004-02-15,1,2004-02-15,69
91,2003-11-12,2003-12-08,2004-05-14,1,2004-05-14,158
91,2003-11-12,2003-12-08,2004-10-15,1,2004-10-15,312
91,2003-11-12,2003-12-08,2005-05-14,1,2005-05-14,523
91,2003-11-12,2003-12-08,2005-09-03,1,2005-09-03,635
91,2003-11-12,2003-12-08,2006-06-09,1,2006-06-09,914
91,2003-11-12,2003-12-08,2006-12-05,1,2006-12-05,1093
91,2003-11-12,2003-12-08,2007-05-17,1,2007-05-17,1256
91,2003-11-12,2003-12-08,2007-06-14,1,2007-06-14,1284
91,2003-11-12,2003-12-08,2007-07-17,1,2007-07-17,1317
91,2003-11-12,2003-12-08,2007-09-22,1,2007-09-22,1384
91,2003-11-12,2003-12-08,2009-05-04,1,2009-05-04,1974
91,2003-11-12,2003-12-08,2009-05-18,1,2009-05-18,1988
91,2003-11-12,2003-12-08,2010-12-19,1,2010-12-19,2568
91,2003-11-12,2003-12-08,2011-04-14,1,2011-04-14,2684
91,2003-11-12,2003-12-08,2011-07-26,1,2011-07-26,2787
91,2003-11-12,2003-12-08,2012-06-27,1,2012-06-27,3124
91,2003-11-12,2003-12-08,2013-05-13,1,2013-05-13,3444
91,2003-11-12,2003-12-08,2013-06-07,1,2013-06-07,3469
91,2003-11-12,2003-12-08,2014-04-03,1,2014-04-03,3769
91,2003-11-12,2003-12-08,2014-08-09,1,2014-08-09,3897
91,2003-11-12,2003-12-08,2014-10-18,1,2014-10-18,3967
91,2003-11-12,2003-12-08,2014-11-07,1,2014-11-07,3987
91,2003-11-12,2003-12-08,2015-04-17,1,2015-04-17,4148
91,2003-11-12,2003-12-08,2016-01-14,1,2016-01-14,4420
91,2003-11-12,2003-12-08,2017-02-07,1,2017-02-07,4810
91,2003-11-12,2003-12-08,2018-11-10,1,2018-11-10,5451
91,2003-11-12,2003-12-08,2018-12-03,1,2018-12-03,5474
91,2003-11-12,2003-12-08,2019-03-03,1,2019-03-03,5564
91,2003-11-12,2003-12-08,2019-03-11,1,2019-03-11,5572
91,2003-11-12,2003-12-08,2019-09-08,1,2019-09-08,5753
91,2003-11-12,2003-12-08,2020-10-05,1,2020-10-05,6146
92,2012-10-07,2012-12-07,2013-03-05,1,2013-03-05,88
92,2012-10-07,2012-12-07,2013-11-16,1,2013-11-16,344
92,2012-10-07,2012-12-07,2016-09-04,1,2016-09-04,1367
92,2012-10-07,2012-12-07,2016-09-04,1,2016-09-04,1367
92,2012-10-07,2012-12-07,2017-07-17,1,2017-07-17,1683
92,2012-10-07,2012-12-07,2017-09-26,1,2017-09-26,1754
92,2012-10-07,2012-12-07,2018-05-31,1,2018-05-31,2001
92,2012-10-07,2012-12-07,2018-07-18,1,2018-07-18,2049
92,2012-10-07,2012-12-07,2018-08-27,1,2018-08-27,2089
92,2012-10-07,2012-12-07,2019-06-21,1,2019-06-21,2387
92,2012-10-07,2012-12-07,2020-03-09,1,2020-03-09,2649
93,2001-10-03,2002-03-27,2002-12-06,1,2002-12-06,254
93,2001-10-03,2002-03-27,2002-12-24,1,2002-12-24,272
93,2001-10-03,2002-03-27,2004-01-14,1,2004-01-14,658
93,2001-10-03,2002-03-27,2004-04-08,1,2004-04-08,743
93,2001-10-03,2002-03-27,2004-05-22,1,2004-05-22,787
93,2001-10-03,2002-03-27,2004-10-19,1,2004-10-19,937
93,2001-10-03,2002-03-27,2005-01-03,1,2005-01-03,1013
93,2001-10-03,2002-03-27,2005-08-13,1,2005-08-13,1235
93,2001-10-03,2002-03-27,2006-03-14,1,2006-03-14,1448
93,2001-10-03,2002-03-27,2007-02-18,1,2007-02-18,1789
93,2001-10-03,2002-03-27,2009-08-14,1,2009-08-14,2697
93,2001-10-03,2002-03-27,2010-05-30,1,2010-05-30,2986
93,2001-10-03,2002-03-27,2010-06-26,1,2010-06-26,3013
93,2001-10-03,2002-03-27,2011-03-11,1,2011-03-11,3271
93,2001-10-03,2002-03-27,2011-08-08,1,2011-08-08,3421
93,2001-10-03,2002-03-27,2012-01-04,1,2012-01-04,3570
93,2001-10-03,2002-03-27,2012-03-18,1,2012-03-18,3644
93,2001-10-03,2002-03-27,2012-04-18,1,2012-04-18,3675
93,2001-10-03,2002-03-27,2012-05-22,1,2012-05-22,3709
93,2001-10-03,2002-03-27,2012-06-01,1,2012-06-01,3719
93,2001-10-03,2002-03-27,2013-03-22,1,2013-03-22,4013
93,2001-10-03,2002-03-27,2013-11-22,1,2013-11-22,4258
93,2001-10-03,2002-03-27,2014-11-06,1,2014-11-06,4607
93,2001-10-03,2002-03-27,2015-06-13,1,2015-06-13,4826
93,2001-10-03,2002-03-27,2015-07-16,1,2015-07-16,4859
93,2001-10-03,2002-03-27,2016-03-11,1,2016-03-11,5098
93,2001-10-03,2002-03-27,2016-08-04,1,2016-08-04,5244
93,2001-10-03,2002-03-27,2016-08-24,1,2016-08-24,5264
93,2001-10-03,2002-03-27,2017-10-21,1,2017-10-21,5687
93,2001-10-03,2002-03-27,2018-12-13,1,2018-12-13,6105
93,2001-10-03,2002-03-27,2019-06-08,1,2019-06-08,6282
93,2001-10-03,2002-03-27,2019-09-13,1,2019-09-13,6379
93,2001-10-03,2002-03-27,2019-10-31,1,2019-10-31,6427
93,2001-10-03,2002-03-27,2019-11-18,1,2019-11-18,6445
93,2001-10-03,2002-03-27,2020-09-08,1,2020-09-08,6740
94,2009-03-07,2009-05-07,2009-05-09,1,2009-05-09,2
94,2009-03-07,2009-05-07,2009-09-03,1,2009-09-03,119
94,2009-03-07,2009-05-07,2009-09-23,1,2009-09-23,139
94,2009-03-07,2009-05-07,2009-12-29,1,2009-12-29,236
94,2009-03-07,2009-05-07,2010-06-03,1,2010-06-03,392
94,2009-03-07,2009-05-07,2010-09-11,1,2010-09-11,492
94,2009-03-07,2009-05-07,2010-09-14,1,2010-09-14,495
94,2009-03-07,2009-05-07,2012-11-15,1,2012-11-15,1288
94,2009-03-07,2009-05-07,2014-02-26,1,2014-02-26,1756
94,2009-03-07,2009-05-07,2014-11-19,1,2014-11-19,2022
94,2009-03-07,2009-05-07,2015-02-19,1,2015-02-19,2114
94,2009-03-07,2009-05-07,2015-09-17,1,2015-09-17,2324
94,2009-03-07,2009-05-07,2016-04-26,1,2016-04-26,2546
94,2009-03-07,2009-05-07,2016-07-09,1,2016-07-09,2620
94,2009-03-07,2009-05-07,2016-07-16,1,2016-07-16,2627
94,2009-03-07,2009-05-07,2017-01-07,1,2017-01-07,2802
94,2009-03-07,2009-05-07,2018-06-23,1,2018-06-23,3334
94,2009-03-07,2009-05-07,2019-02-25,1,2019-02-25,3581
94,2009-03-07,2009-05-07,2019-04-12,1,2019-04-12,3627
94,2009-03-07,2009-05-07,2019-09-05,1,2019-09-05,3773
94,2009-03-07,2009-05-07,2019-12-03,1,2019-12-03,3862
94,2009-03-07,2009-05-07,2020-04-23,1,2020-04-23,4004
94,2009-03-07,2009-05-07,2020-12-10,1,2020-12-10,4235
95,2016-12-12,2017-03-12,2018-05-24,1,2018-05-24,438
95,2016-12-12,2017-03-12,2018-12-22,1,2018-12-22,650
95,2016-12-12,2017-03-12,2019-03-10,1,2019-03-10,728
95,2016-12-12,2017-03-12,2019-08-27,1,2019-08-27,898
95,2016-12-12,2017-03-12,2019-12-14,1,2019-12-14,1007
95,2016-12-12,2017-03-12,2020-09-21,1,2020-09-21,1289
95,2016-12-12,2017-03-12,2020-09-22,1,2020-09-22,1290
96,2008-02-20,2008-06-13,2008-06-17,1,2008-06-17,4
96,2008-02-20,2008-06-13,2010-05-16,1,2010-05-16,702
96,2008-02-20,2008-06-13,2010-09-20,1,2010-09-20,829
96,2008-02-20,2008-06-13,2010-11-17,1,2010-11-17,887
96,2008-02-20,2008-06-13,2010-12-08,1,2010-12-08,908
96,2008-02-20,2008-06-13,2011-02-21,1,2011-02-21,983
96,2008-02-20,2008-06-13,2011-08-20,1,2011-08-20,1163
96,2008-02-20,2008-06-13,2013-05-30,1,2013-05-30,1812
96,2008-02-20,2008-06-13,2013-06-16,1,2013-06-16,1829
96,2008-02-20,2008-06-13,2013-07-28,1,2013-07-28,1871
96,2008-02-20,2008-06-13,2013-09-24,1,2013-09-24,1929
96,2008-02-20,2008-06-13,2014-06-12,1,2014-06-12,2190
96,2008-02-20,2008-06-13,2014-06-26,1,2014-06-26,2204
96,2008-02-20,2008-06-13,2015-08-04,1,2015-08-04,2608
96,2008-02-20,2008-06-13,2015-09-17,1,2015-09-17,2652
96,2008-02-20,2008-06-13,2016-05-01,1,2016-05-01,2879
96,2008-02-20,2008-06-13,2017-01-13,1,2017-01-13,3136
96,2008-02-20,2008-06-13,2018-02-19,1,2018-02-19,3538
96,2008-02-20,2008-06-13,2018-04-01,1,2018-04-01,3579
96,2008-02-20,2008-06-13,2018-11-18,1,2018-11-18,3810
96,2008-02-20,2008-06-13,2019-02-04,1,2019-02-04,3888
96,2008-02-20,2008-06-13,2019-05-03,1,2019-05-03,3976
96,2008-02-20,2008-06-13,2019-09-07,1,2019-09-07,4103
96,2008-02-20,2008-06-13,2019-10-02,1,2019-10-02,4128
96,2008-02-20,2008-06-13,2019-12-20,1,2019-12-20,4207
97,2004-12-20,2004-12-22,2005-01-26,1,2005-01-26,35
97,2004-12-20,2004-12-22,2005-04-04,1,2005-04-04,103
97,2004-12-20,2004-12-22,2006-01-25,1,2006-01-25,399
97,2004-12-20,2004-12-22,2006-03-17,1,2006-03-17,450
97,2004-12-20,2004-12-22,2006-04-18,1,2006-04-18,482
97,2004-12-20,2004-12-22,2006-05-26,1,2006-05-26,520
97,2004-12-20,2004-12-22,2008-06-28,1,2008-06-28,1284
97,2004-12-20,2004-12-22,2008-10-01,1,2008-10-01,1379
97,2004-12-20,2004-12-22,2008-12-30,1,2008-12-30,1469
97,2004-12-20,2004-12-22,2009-09-10,1,2009-09-10,1723
97,2004-12-20,2004-12-22,2009-09-21,1,2009-09-21,1734
97,2004-12-20,2004-12-22,2009-10-24,1,2009-10-24,1767
97,2004-12-20,2004-12-22,2010-06-10,1,2010-06-10,1996
97,2004-12-20,2004-12-22,2010-08-18,1,2010-08-18,2065
97,2004-12-20,2004-12-22,2011-03-23,1,2011-03-23,2282
97,2004-12-20,2004-12-22,2011-03-27,1,2011-03-27,2286
97,2004-12-20,2004-12-22,2011-09-03,1,2011-09-03,2446
97,2004-12-20,2004-12-22,2012-01-22,1,2012-01-22,2587
97,2004-12-20,2004-12-22,2012-02-19,1,2012-02-19,2615
97,2004-12-20,2004-12-22,2012-03-12,1,2012-03-12,2637
97,2004-12-20,2004-12-22,2013-06-28,1,2013-06-28,3110
97,2004-12-20,2004-12-22,2013-11-01,1,2013-11-01,3236
97,2004-12-20,2004-12-22,2013-11-10,1,2013-11-10,3245
97,2004-12-20,2004-12-22,2013-12-08,1,2013-12-08,3273
97,2004-12-20,2004-12-22,2014-06-26,1,2014-06-26,3473
97,2004-12-20,2004-12-22,2014-10-20,1,2014-10-20,3589
97,2004-12-20,2004-12-22,2015-04-01,1,2015-04-01,3752
97,2004-12-20,2004-12-22,2015-07-20,1,2015-07-20,3862
97,2004-12-20,2004-12-22,2016-10-29,1,2016-10-29,4329
97,2004-12-20,2004-12-22,2017-09-07,1,2017-09-07,4642
97,2004-12-20,2004-12-22,2019-08-13,1,2019-08-13,5347
97,2004-12-20,2004-12-22,2020-12-29,1,2020-12-29,5851
98,2016-04-18,2016-08-17,2016-08-26,1,2016-08-26,9
98,2016-04-18,2016-08-17,2020-02-09,1,2020-02-09,1271
98,2016-04-18,2016-08-17,2020-06-03,1,2020-06-03,1386
98,2016-04-18,2016-08-17,2020-06-14,1,2020-06-14,1397
99,2009-08-10,2010-01-19,2010-06-20,1,2010-06-20,152
99,2009-08-10,2010-01-19,2010-10-08,1,2010-10-08,262
99,2009-08-10,2010-01-19,2010-10-11,1,2010-10-11,265
99,2009-08-10,2010-01-19,2011-01-19,1,2011-01-19,365
99,2009-08-10,2010-01-19,2011-02-24,1,2011-02-24,401
99,2009-08-10,2010-01-19,2011-10-10,1,2011-10-10,629
99,2009-08-10,2010-01-19,2011-10-11,1,2011-10-11,630
99,2009-08-10,2010-01-19,2012-02-25,1,2012-02-25,767
99,2009-08-10,2010-01-19,2012-03-04,1,2012-03-04,775
99,2009-08-10,2010-01-19,2012-10-15,1,2012-10-15,1000
99,2009-08-10,2010-01-19,2014-04-18,1,2014-04-18,1550
99,2009-08-10,2010-01-19,2014-04-25,1,2014-04-25,1557
99,2009-08-10,2010-01-19,2014-05-14,1,2014-05-14,1576
99,2009-08-10,2010-01-19,2014-09-21,1,2014-09-21,1706
99,2009-08-10,2010-01-19,2016-09-17,1,2016-09-17,2433
99,2009-08-10,2010-01-19,2016-12-21,1,2016-12-21,2528
99,2009-08-10,2010-01-19,2017-06-11,1,2017-06-11,2700
99,2009-08-10,2010-01-19,2018-02-24,1,2018-02-24,2958
99,2009-08-10,2010-01-19,2019-06-12,1,2019-06-12,3431
99,2009-08-10,2010-01-19,2019-07-17,1,2019-07-17,3466
99,2009-08-10,2010-01-19,2020-09-25,1,2020-09-25,3902
100,2000-07-19,2000-08-20,2001-06-10,1,2001-06-10,294
100,2000-07-19,2000-08-20,2001-08-12,1,2001-08-12,357
100,2000-07-19,2000-08-20,2001-12-14,1,2001-12-14,481
